date,source,windDirec,windLevel
2014-05-12,https://lishi.tianqi.com/beijing/201405.html,微风,小于3级
2014-05-13,https://lishi.tianqi.com/beijing/201405.html,微风~北风,小于3级~3-4级
2014-05-14,https://lishi.tianqi.com/beijing/201405.html,北风,3-4级~4-5级
2014-05-15,https://lishi.tianqi.com/beijing/201405.html,微风,小于3级
2014-05-16,https://lishi.tianqi.com/beijing/201405.html,微风,小于3级
2014-05-17,https://lishi.tianqi.com/beijing/201405.html,微风,小于3级
2014-05-18,https://lishi.tianqi.com/beijing/201405.html,微风,小于3级
2014-05-19,https://lishi.tianqi.com/beijing/201405.html,微风~北风,小于3级~3-4级
2014-03-01,https://lishi.tianqi.com/beijing/201403.html,微风,小于3级
2014-03-02,https://lishi.tianqi.com/beijing/201403.html,微风,小于3级
2014-03-03,https://lishi.tianqi.com/beijing/201403.html,微风,小于3级
2014-03-04,https://lishi.tianqi.com/beijing/201403.html,北风,3-4级~4-5级
2014-03-05,https://lishi.tianqi.com/beijing/201403.html,北风~微风,3-4级~小于3级
2014-03-06,https://lishi.tianqi.com/beijing/201403.html,微风,小于3级
2014-03-07,https://lishi.tianqi.com/beijing/201403.html,微风,小于3级
2014-03-08,https://lishi.tianqi.com/beijing/201403.html,微风,小于3级
2014-03-09,https://lishi.tianqi.com/beijing/201403.html,微风,小于3级
2014-03-10,https://lishi.tianqi.com/beijing/201403.html,微风,小于3级
2014-03-11,https://lishi.tianqi.com/beijing/201403.html,微风,小于3级
2014-03-12,https://lishi.tianqi.com/beijing/201403.html,北风,4-5级~3-4级
2014-03-13,https://lishi.tianqi.com/beijing/201403.html,微风,小于3级
2014-03-14,https://lishi.tianqi.com/beijing/201403.html,微风,小于3级
2014-03-15,https://lishi.tianqi.com/beijing/201403.html,微风,小于3级
2014-03-16,https://lishi.tianqi.com/beijing/201403.html,微风,小于3级
2014-03-17,https://lishi.tianqi.com/beijing/201403.html,北风,3-4级~4-5级
2014-03-18,https://lishi.tianqi.com/beijing/201403.html,北风~微风,4-5级~小于3级
2014-03-19,https://lishi.tianqi.com/beijing/201403.html,微风~北风,小于3级~3-4级
2014-03-20,https://lishi.tianqi.com/beijing/201403.html,北风,4-5级~3-4级
2014-03-21,https://lishi.tianqi.com/beijing/201403.html,微风,小于3级
2014-03-22,https://lishi.tianqi.com/beijing/201403.html,微风,小于3级
2014-03-23,https://lishi.tianqi.com/beijing/201403.html,微风,小于3级
2014-06-25,https://lishi.tianqi.com/beijing/201406.html,南风,微风
2014-06-26,https://lishi.tianqi.com/beijing/201406.html,西风,微风
2014-06-27,https://lishi.tianqi.com/beijing/201406.html,西南风,微风
2014-06-28,https://lishi.tianqi.com/beijing/201406.html,西风,微风
2014-06-29,https://lishi.tianqi.com/beijing/201406.html,南风,微风
2014-06-30,https://lishi.tianqi.com/beijing/201406.html,南风,微风
2014-02-17,https://lishi.tianqi.com/beijing/201402.html,微风,小于3级
2014-02-18,https://lishi.tianqi.com/beijing/201402.html,微风,小于3级
2014-02-19,https://lishi.tianqi.com/beijing/201402.html,微风,小于3级
2014-02-20,https://lishi.tianqi.com/beijing/201402.html,微风,小于3级
2014-02-21,https://lishi.tianqi.com/beijing/201402.html,微风,小于3级
2014-02-22,https://lishi.tianqi.com/beijing/201402.html,微风,小于3级
2014-02-23,https://lishi.tianqi.com/beijing/201402.html,微风,小于3级
2014-02-24,https://lishi.tianqi.com/beijing/201402.html,微风,小于3级
2014-02-25,https://lishi.tianqi.com/beijing/201402.html,微风,小于3级
2014-02-26,https://lishi.tianqi.com/beijing/201402.html,微风,小于3级
2014-02-27,https://lishi.tianqi.com/beijing/201402.html,北风,3-4级
2014-02-28,https://lishi.tianqi.com/beijing/201402.html,微风,小于3级
2014-04-19,https://lishi.tianqi.com/beijing/201404.html,微风,小于3级
2014-04-20,https://lishi.tianqi.com/beijing/201404.html,微风,小于3级
2014-04-21,https://lishi.tianqi.com/beijing/201404.html,微风,小于3级
2014-04-22,https://lishi.tianqi.com/beijing/201404.html,微风,小于3级
2014-04-23,https://lishi.tianqi.com/beijing/201404.html,微风,小于3级
2014-04-24,https://lishi.tianqi.com/beijing/201404.html,微风,小于3级
2014-04-25,https://lishi.tianqi.com/beijing/201404.html,微风,小于3级
2014-04-26,https://lishi.tianqi.com/beijing/201404.html,微风,小于3级
2014-04-27,https://lishi.tianqi.com/beijing/201404.html,微风,小于3级
2014-04-28,https://lishi.tianqi.com/beijing/201404.html,微风,小于3级
2014-04-29,https://lishi.tianqi.com/beijing/201404.html,微风,小于3级
2014-04-30,https://lishi.tianqi.com/beijing/201404.html,微风,小于3级
2019-08-20,https://lishi.tianqi.com/beijing/201908.html,东北风,1级
2019-08-21,https://lishi.tianqi.com/beijing/201908.html,西南风,1级
2019-08-22,https://lishi.tianqi.com/beijing/201908.html,西南风,2级
2019-08-23,https://lishi.tianqi.com/beijing/201908.html,东南风,1级
2019-08-24,https://lishi.tianqi.com/beijing/201908.html,西南风,4级
2019-08-25,https://lishi.tianqi.com/beijing/201908.html,西南风,2级
2019-08-26,https://lishi.tianqi.com/beijing/201908.html,东南风,1级
2019-08-27,https://lishi.tianqi.com/beijing/201908.html,西南风,4级
2019-08-28,https://lishi.tianqi.com/beijing/201908.html,西北风,4级
2019-08-29,https://lishi.tianqi.com/beijing/201908.html,西北风,2级
2019-08-30,https://lishi.tianqi.com/beijing/201908.html,西南风,2级
2019-08-31,https://lishi.tianqi.com/beijing/201908.html,西南风,2级
2014-05-20,https://lishi.tianqi.com/beijing/201405.html,微风,小于3级
2014-05-21,https://lishi.tianqi.com/beijing/201405.html,微风,小于3级
2014-05-22,https://lishi.tianqi.com/beijing/201405.html,微风~南风,小于3级~3-4级
2014-05-23,https://lishi.tianqi.com/beijing/201405.html,微风,小于3级
2014-05-24,https://lishi.tianqi.com/beijing/201405.html,微风,小于3级
2014-05-25,https://lishi.tianqi.com/beijing/201405.html,微风~北风,小于3级~3-4级
2014-05-26,https://lishi.tianqi.com/beijing/201405.html,北风~微风,3-4级~小于3级
2014-05-27,https://lishi.tianqi.com/beijing/201405.html,微风~北风,小于3级~4-5级
2014-05-28,https://lishi.tianqi.com/beijing/201405.html,北风~微风,4-5级~小于3级
2014-05-29,https://lishi.tianqi.com/beijing/201405.html,微风,小于3级
2014-05-30,https://lishi.tianqi.com/beijing/201405.html,微风,小于3级
2014-05-31,https://lishi.tianqi.com/beijing/201405.html,微风,小于3级
2014-03-24,https://lishi.tianqi.com/beijing/201403.html,微风,小于3级
2014-03-25,https://lishi.tianqi.com/beijing/201403.html,微风,小于3级
2014-03-26,https://lishi.tianqi.com/beijing/201403.html,微风,小于3级
2014-03-27,https://lishi.tianqi.com/beijing/201403.html,微风,小于3级
2014-03-28,https://lishi.tianqi.com/beijing/201403.html,微风,小于3级
2014-03-29,https://lishi.tianqi.com/beijing/201403.html,微风,小于3级
2014-03-30,https://lishi.tianqi.com/beijing/201403.html,微风,小于3级
2014-03-31,https://lishi.tianqi.com/beijing/201403.html,微风,小于3级
2014-01-01,https://lishi.tianqi.com/beijing/201401.html,微风,小于3级
2014-01-02,https://lishi.tianqi.com/beijing/201401.html,微风,小于3级
2014-01-03,https://lishi.tianqi.com/beijing/201401.html,微风,小于3级
2014-01-04,https://lishi.tianqi.com/beijing/201401.html,微风,小于3级
2014-01-05,https://lishi.tianqi.com/beijing/201401.html,微风,小于3级
2014-01-06,https://lishi.tianqi.com/beijing/201401.html,微风,小于3级
2014-01-07,https://lishi.tianqi.com/beijing/201401.html,微风~北风,小于3级~3-4级
2014-01-08,https://lishi.tianqi.com/beijing/201401.html,北风,3-4级
2014-01-09,https://lishi.tianqi.com/beijing/201401.html,微风,小于3级
2014-01-10,https://lishi.tianqi.com/beijing/201401.html,微风,小于3级
2014-01-11,https://lishi.tianqi.com/beijing/201401.html,微风,小于3级
2014-01-12,https://lishi.tianqi.com/beijing/201401.html,北风~微风,3-4级~小于3级
2014-01-13,https://lishi.tianqi.com/beijing/201401.html,微风,小于3级
2014-01-14,https://lishi.tianqi.com/beijing/201401.html,微风,小于3级
2014-01-15,https://lishi.tianqi.com/beijing/201401.html,微风,小于3级
2014-01-16,https://lishi.tianqi.com/beijing/201401.html,微风,小于3级
2014-01-17,https://lishi.tianqi.com/beijing/201401.html,微风~北风,小于3级~3-4级
2014-01-18,https://lishi.tianqi.com/beijing/201401.html,微风,小于3级
2014-01-19,https://lishi.tianqi.com/beijing/201401.html,微风~北风,小于3级~4-5级
2014-01-20,https://lishi.tianqi.com/beijing/201401.html,北风,4-5级
2014-01-21,https://lishi.tianqi.com/beijing/201401.html,北风~微风,3-4级~小于3级
2014-01-22,https://lishi.tianqi.com/beijing/201401.html,微风,小于3级
2018-08-01,https://lishi.tianqi.com/beijing/201808.html,东南风,2级
2018-08-02,https://lishi.tianqi.com/beijing/201808.html,南风,2级
2018-08-03,https://lishi.tianqi.com/beijing/201808.html,南风,2级
2018-08-04,https://lishi.tianqi.com/beijing/201808.html,南风,1级
2018-08-05,https://lishi.tianqi.com/beijing/201808.html,东南风,2级
2018-08-06,https://lishi.tianqi.com/beijing/201808.html,西北风,1级
2018-08-07,https://lishi.tianqi.com/beijing/201808.html,南风,微风
2018-08-08,https://lishi.tianqi.com/beijing/201808.html,东风,2级
2018-08-09,https://lishi.tianqi.com/beijing/201808.html,南风,微风
2018-08-10,https://lishi.tianqi.com/beijing/201808.html,南风,微风
2018-08-11,https://lishi.tianqi.com/beijing/201808.html,西南风,1级
2018-08-12,https://lishi.tianqi.com/beijing/201808.html,南风,1级
2018-08-13,https://lishi.tianqi.com/beijing/201808.html,东南风,1级
2018-08-14,https://lishi.tianqi.com/beijing/201808.html,北风,2级
2018-08-15,https://lishi.tianqi.com/beijing/201808.html,东风,1级
2018-08-16,https://lishi.tianqi.com/beijing/201808.html,西南风,1级
2018-08-17,https://lishi.tianqi.com/beijing/201808.html,南风,2级
2018-08-18,https://lishi.tianqi.com/beijing/201808.html,东北风,2级
2018-08-19,https://lishi.tianqi.com/beijing/201808.html,东风,2级
2018-08-20,https://lishi.tianqi.com/beijing/201808.html,南风,1级
2018-08-21,https://lishi.tianqi.com/beijing/201808.html,西南风,1级
2019-07-01,https://lishi.tianqi.com/beijing/201907.html,西南风,2级
2019-07-02,https://lishi.tianqi.com/beijing/201907.html,西南风,3级
2019-07-03,https://lishi.tianqi.com/beijing/201907.html,西南风,3级
2019-07-04,https://lishi.tianqi.com/beijing/201907.html,西南风,2级
2019-07-05,https://lishi.tianqi.com/beijing/201907.html,西南风,3级
2019-07-06,https://lishi.tianqi.com/beijing/201907.html,西北风,2级
2019-07-07,https://lishi.tianqi.com/beijing/201907.html,东北风,1级
2019-07-08,https://lishi.tianqi.com/beijing/201907.html,东南风,2级
2019-07-09,https://lishi.tianqi.com/beijing/201907.html,东北风,1级
2019-07-10,https://lishi.tianqi.com/beijing/201907.html,东北风,2级
2019-07-11,https://lishi.tianqi.com/beijing/201907.html,东南风,2级
2019-07-12,https://lishi.tianqi.com/beijing/201907.html,西南风,2级
2019-07-13,https://lishi.tianqi.com/beijing/201907.html,东风,1级
2019-07-14,https://lishi.tianqi.com/beijing/201907.html,东南风,3级
2019-07-15,https://lishi.tianqi.com/beijing/201907.html,东南风,3级
2019-07-16,https://lishi.tianqi.com/beijing/201907.html,东北风,3级
2019-07-17,https://lishi.tianqi.com/beijing/201907.html,东北风,2级
2019-07-18,https://lishi.tianqi.com/beijing/201907.html,西南风,2级
2019-07-19,https://lishi.tianqi.com/beijing/201907.html,东南风,2级
2019-07-20,https://lishi.tianqi.com/beijing/201907.html,西南风,2级
2019-07-21,https://lishi.tianqi.com/beijing/201907.html,西南风,3级
2019-07-22,https://lishi.tianqi.com/beijing/201907.html,西南风,1级
2019-07-23,https://lishi.tianqi.com/beijing/201907.html,西南风,2级
2019-07-24,https://lishi.tianqi.com/beijing/201907.html,东南风,2级
2019-06-01,https://lishi.tianqi.com/beijing/201906.html,东北风,1级
2019-06-02,https://lishi.tianqi.com/beijing/201906.html,东南风,2级
2019-06-03,https://lishi.tianqi.com/beijing/201906.html,东南风,2级
2019-06-04,https://lishi.tianqi.com/beijing/201906.html,东南风,2级
2019-06-05,https://lishi.tianqi.com/beijing/201906.html,西南风,3级
2019-06-06,https://lishi.tianqi.com/beijing/201906.html,西南风,2级
2019-06-07,https://lishi.tianqi.com/beijing/201906.html,西南风,2级
2019-06-08,https://lishi.tianqi.com/beijing/201906.html,西南风,3级
2019-06-09,https://lishi.tianqi.com/beijing/201906.html,东北风,3级
2019-06-10,https://lishi.tianqi.com/beijing/201906.html,东南风,3级
2019-06-11,https://lishi.tianqi.com/beijing/201906.html,东南风,4级
2019-06-12,https://lishi.tianqi.com/beijing/201906.html,东北风,3级
2019-06-13,https://lishi.tianqi.com/beijing/201906.html,西南风,2级
2019-06-14,https://lishi.tianqi.com/beijing/201906.html,东南风,1级
2019-06-15,https://lishi.tianqi.com/beijing/201906.html,东南风,2级
2019-06-16,https://lishi.tianqi.com/beijing/201906.html,西北风,2级
2019-06-17,https://lishi.tianqi.com/beijing/201906.html,西北风,2级
2019-06-18,https://lishi.tianqi.com/beijing/201906.html,东北风,1级
2019-06-19,https://lishi.tianqi.com/beijing/201906.html,西南风,1级
2019-06-20,https://lishi.tianqi.com/beijing/201906.html,东北风,1级
2019-06-21,https://lishi.tianqi.com/beijing/201906.html,西南风,2级
2019-05-01,https://lishi.tianqi.com/beijing/201905.html,西南风,2级
2019-05-02,https://lishi.tianqi.com/beijing/201905.html,西南风,5级
2019-05-03,https://lishi.tianqi.com/beijing/201905.html,西南风,3级
2019-05-04,https://lishi.tianqi.com/beijing/201905.html,西北风,1级
2019-05-05,https://lishi.tianqi.com/beijing/201905.html,东北风,3级
2019-05-06,https://lishi.tianqi.com/beijing/201905.html,西南风,5级
2019-05-07,https://lishi.tianqi.com/beijing/201905.html,西南风,3级
2019-05-08,https://lishi.tianqi.com/beijing/201905.html,西南风,2级
2019-05-09,https://lishi.tianqi.com/beijing/201905.html,西南风,2级
2019-05-10,https://lishi.tianqi.com/beijing/201905.html,西南风,2级
2019-05-11,https://lishi.tianqi.com/beijing/201905.html,东南风,微风
2019-05-12,https://lishi.tianqi.com/beijing/201905.html,西南风,1级
2019-05-13,https://lishi.tianqi.com/beijing/201905.html,西南风,3级
2014-01-23,https://lishi.tianqi.com/beijing/201401.html,微风,小于3级
2014-01-24,https://lishi.tianqi.com/beijing/201401.html,微风,小于3级
2014-01-25,https://lishi.tianqi.com/beijing/201401.html,微风,小于3级
2014-01-26,https://lishi.tianqi.com/beijing/201401.html,微风,小于3级
2014-01-27,https://lishi.tianqi.com/beijing/201401.html,微风,小于3级
2014-01-28,https://lishi.tianqi.com/beijing/201401.html,微风,小于3级
2014-01-29,https://lishi.tianqi.com/beijing/201401.html,微风,小于3级
2014-01-30,https://lishi.tianqi.com/beijing/201401.html,微风,小于3级
2014-01-31,https://lishi.tianqi.com/beijing/201401.html,微风,小于3级
2018-08-22,https://lishi.tianqi.com/beijing/201808.html,西南风,微风
2018-08-23,https://lishi.tianqi.com/beijing/201808.html,东风,2级
2018-08-24,https://lishi.tianqi.com/beijing/201808.html,西南风,2级
2018-08-25,https://lishi.tianqi.com/beijing/201808.html,西南风,3级
2018-08-26,https://lishi.tianqi.com/beijing/201808.html,西南风,2级
2018-08-27,https://lishi.tianqi.com/beijing/201808.html,南风,2级
2018-08-28,https://lishi.tianqi.com/beijing/201808.html,东北风,1级
2018-08-29,https://lishi.tianqi.com/beijing/201808.html,东南风,2级
2018-08-30,https://lishi.tianqi.com/beijing/201808.html,南风,1级
2018-08-31,https://lishi.tianqi.com/beijing/201808.html,南风,2级
2019-07-25,https://lishi.tianqi.com/beijing/201907.html,西南风,3级
2019-07-26,https://lishi.tianqi.com/beijing/201907.html,东南风,2级
2019-07-27,https://lishi.tianqi.com/beijing/201907.html,东南风,4级
2019-07-28,https://lishi.tianqi.com/beijing/201907.html,东北风,4级
2019-07-29,https://lishi.tianqi.com/beijing/201907.html,东北风,2级
2019-07-30,https://lishi.tianqi.com/beijing/201907.html,西南风,3级
2019-07-31,https://lishi.tianqi.com/beijing/201907.html,西南风,3级
2019-06-22,https://lishi.tianqi.com/beijing/201906.html,西南风,3级
2019-06-23,https://lishi.tianqi.com/beijing/201906.html,东南风,2级
2019-06-24,https://lishi.tianqi.com/beijing/201906.html,西南风,3级
2019-06-25,https://lishi.tianqi.com/beijing/201906.html,东南风,4级
2019-06-26,https://lishi.tianqi.com/beijing/201906.html,东南风,3级
2019-06-27,https://lishi.tianqi.com/beijing/201906.html,西南风,2级
2019-06-28,https://lishi.tianqi.com/beijing/201906.html,西南风,3级
2019-06-29,https://lishi.tianqi.com/beijing/201906.html,西北风,4级
2019-06-30,https://lishi.tianqi.com/beijing/201906.html,西北风,2级
2019-04-01,https://lishi.tianqi.com/beijing/201904.html,东南风,2级
2019-04-02,https://lishi.tianqi.com/beijing/201904.html,东南风,2级
2019-04-03,https://lishi.tianqi.com/beijing/201904.html,西南风,3级
2019-04-04,https://lishi.tianqi.com/beijing/201904.html,西北风,3级
2019-04-05,https://lishi.tianqi.com/beijing/201904.html,东北风,4级
2019-04-06,https://lishi.tianqi.com/beijing/201904.html,西南风,2级
2019-04-07,https://lishi.tianqi.com/beijing/201904.html,东南风,3级
2019-04-08,https://lishi.tianqi.com/beijing/201904.html,东南风,3级
2019-04-09,https://lishi.tianqi.com/beijing/201904.html,西北风,2级
2019-04-10,https://lishi.tianqi.com/beijing/201904.html,西南风,2级
2019-04-11,https://lishi.tianqi.com/beijing/201904.html,西南风,2级
2019-04-12,https://lishi.tianqi.com/beijing/201904.html,西南风,3级
2019-04-13,https://lishi.tianqi.com/beijing/201904.html,西北风,4级
2019-04-14,https://lishi.tianqi.com/beijing/201904.html,西南风,4级
2019-04-15,https://lishi.tianqi.com/beijing/201904.html,东南风,3级
2019-04-16,https://lishi.tianqi.com/beijing/201904.html,西南风,1级
2019-04-17,https://lishi.tianqi.com/beijing/201904.html,东北风,1级
2019-05-14,https://lishi.tianqi.com/beijing/201905.html,东南风,1级
2019-05-15,https://lishi.tianqi.com/beijing/201905.html,西南风,3级
2019-05-16,https://lishi.tianqi.com/beijing/201905.html,西南风,4级
2019-05-17,https://lishi.tianqi.com/beijing/201905.html,东南风,6级
2019-05-18,https://lishi.tianqi.com/beijing/201905.html,东南风,1级
2019-05-19,https://lishi.tianqi.com/beijing/201905.html,西北风,5级
2019-05-20,https://lishi.tianqi.com/beijing/201905.html,西北风,5级
2019-05-21,https://lishi.tianqi.com/beijing/201905.html,西南风,1级
2019-05-22,https://lishi.tianqi.com/beijing/201905.html,西南风,3级
2019-05-23,https://lishi.tianqi.com/beijing/201905.html,东南风,3级
2019-05-24,https://lishi.tianqi.com/beijing/201905.html,东南风,3级
2019-05-25,https://lishi.tianqi.com/beijing/201905.html,西南风,2级
2019-05-26,https://lishi.tianqi.com/beijing/201905.html,东北风,4级
2019-05-27,https://lishi.tianqi.com/beijing/201905.html,东北风,1级
2019-05-28,https://lishi.tianqi.com/beijing/201905.html,西南风,4级
2019-05-29,https://lishi.tianqi.com/beijing/201905.html,西南风,2级
2019-05-30,https://lishi.tianqi.com/beijing/201905.html,东北风,4级
2019-05-31,https://lishi.tianqi.com/beijing/201905.html,西南风,3级
2019-03-01,https://lishi.tianqi.com/beijing/201903.html,西南风,2级
2019-03-02,https://lishi.tianqi.com/beijing/201903.html,西南风,2级
2019-03-03,https://lishi.tianqi.com/beijing/201903.html,西南风,1级
2019-03-04,https://lishi.tianqi.com/beijing/201903.html,东南风,2级
2019-03-05,https://lishi.tianqi.com/beijing/201903.html,西北风,4级
2019-03-06,https://lishi.tianqi.com/beijing/201903.html,东南风,微风
2019-03-07,https://lishi.tianqi.com/beijing/201903.html,西南风,2级
2019-03-08,https://lishi.tianqi.com/beijing/201903.html,西南风,3级
2019-03-09,https://lishi.tianqi.com/beijing/201903.html,东北风,2级
2019-03-10,https://lishi.tianqi.com/beijing/201903.html,西北风,1级
2019-03-11,https://lishi.tianqi.com/beijing/201903.html,西北风,4级
2019-03-12,https://lishi.tianqi.com/beijing/201903.html,西北风,3级
2019-03-13,https://lishi.tianqi.com/beijing/201903.html,西南风,2级
2019-03-14,https://lishi.tianqi.com/beijing/201903.html,西北风,4级
2019-03-15,https://lishi.tianqi.com/beijing/201903.html,西南风,4级
2019-03-16,https://lishi.tianqi.com/beijing/201903.html,西北风,3级
2019-03-17,https://lishi.tianqi.com/beijing/201903.html,西南风,3级
2019-03-18,https://lishi.tianqi.com/beijing/201903.html,东南风,1级
2019-03-19,https://lishi.tianqi.com/beijing/201903.html,西南风,2级
2019-03-20,https://lishi.tianqi.com/beijing/201903.html,西北风,2级
2019-03-21,https://lishi.tianqi.com/beijing/201903.html,东北风,3级
2018-12-01,https://lishi.tianqi.com/beijing/201812.html,东北风,1级
2018-12-02,https://lishi.tianqi.com/beijing/201812.html,东北风,1级
2018-12-03,https://lishi.tianqi.com/beijing/201812.html,东北风,3级
2018-12-04,https://lishi.tianqi.com/beijing/201812.html,西北风,1级
2018-12-05,https://lishi.tianqi.com/beijing/201812.html,西南风,微风
2018-12-06,https://lishi.tianqi.com/beijing/201812.html,西北风,3级
2018-12-07,https://lishi.tianqi.com/beijing/201812.html,西北风,3级
2018-12-08,https://lishi.tianqi.com/beijing/201812.html,西南风,2级
2018-12-09,https://lishi.tianqi.com/beijing/201812.html,东南风,1级
2018-12-10,https://lishi.tianqi.com/beijing/201812.html,东北风,1级
2018-12-11,https://lishi.tianqi.com/beijing/201812.html,西北风,2级
2018-12-12,https://lishi.tianqi.com/beijing/201812.html,西南风,2级
2018-12-13,https://lishi.tianqi.com/beijing/201812.html,东南风,1级
2018-12-14,https://lishi.tianqi.com/beijing/201812.html,东南风,1级
2018-12-15,https://lishi.tianqi.com/beijing/201812.html,东北风,1级
2018-12-16,https://lishi.tianqi.com/beijing/201812.html,西北风,2级
2018-12-17,https://lishi.tianqi.com/beijing/201812.html,西南风,1级
2018-12-18,https://lishi.tianqi.com/beijing/201812.html,东南风,1级
2018-12-19,https://lishi.tianqi.com/beijing/201812.html,西南风,1级
2018-12-20,https://lishi.tianqi.com/beijing/201812.html,东南风,1级
2018-12-21,https://lishi.tianqi.com/beijing/201812.html,西南风,1级
2018-12-22,https://lishi.tianqi.com/beijing/201812.html,西北风,3级
2019-02-01,https://lishi.tianqi.com/beijing/201902.html,东南风,1级
2019-02-02,https://lishi.tianqi.com/beijing/201902.html,东北风,1级
2019-02-03,https://lishi.tianqi.com/beijing/201902.html,西北风,5级
2019-02-04,https://lishi.tianqi.com/beijing/201902.html,东北风,1级
2019-02-05,https://lishi.tianqi.com/beijing/201902.html,西南风,2级
2019-02-06,https://lishi.tianqi.com/beijing/201902.html,东北风,3级
2019-02-07,https://lishi.tianqi.com/beijing/201902.html,西南风,2级
2019-02-08,https://lishi.tianqi.com/beijing/201902.html,西南风,1级
2019-02-09,https://lishi.tianqi.com/beijing/201902.html,东南风,1级
2019-02-10,https://lishi.tianqi.com/beijing/201902.html,西南风,2级
2019-02-11,https://lishi.tianqi.com/beijing/201902.html,西北风,1级
2019-02-12,https://lishi.tianqi.com/beijing/201902.html,西南风,2级
2019-02-13,https://lishi.tianqi.com/beijing/201902.html,西南风,1级
2019-02-14,https://lishi.tianqi.com/beijing/201902.html,西南风,2级
2019-02-15,https://lishi.tianqi.com/beijing/201902.html,西北风,5级
2019-02-16,https://lishi.tianqi.com/beijing/201902.html,西北风,3级
2019-02-17,https://lishi.tianqi.com/beijing/201902.html,西南风,3级
2019-02-18,https://lishi.tianqi.com/beijing/201902.html,西南风,2级
2019-02-19,https://lishi.tianqi.com/beijing/201902.html,西北风,3级
2019-02-20,https://lishi.tianqi.com/beijing/201902.html,西南风,2级
2019-02-21,https://lishi.tianqi.com/beijing/201902.html,西南风,2级
2019-02-22,https://lishi.tianqi.com/beijing/201902.html,东南风,2级
2019-02-23,https://lishi.tianqi.com/beijing/201902.html,西南风,2级
2019-02-24,https://lishi.tianqi.com/beijing/201902.html,东北风,2级
2019-04-18,https://lishi.tianqi.com/beijing/201904.html,西南风,2级
2019-04-19,https://lishi.tianqi.com/beijing/201904.html,西南风,4级
2019-04-20,https://lishi.tianqi.com/beijing/201904.html,南风,2级
2019-04-21,https://lishi.tianqi.com/beijing/201904.html,东南风,2级
2019-04-22,https://lishi.tianqi.com/beijing/201904.html,西南风,3级
2019-04-23,https://lishi.tianqi.com/beijing/201904.html,西南风,2级
2019-04-24,https://lishi.tianqi.com/beijing/201904.html,东北风,3级
2019-04-25,https://lishi.tianqi.com/beijing/201904.html,西南风,2级
2019-04-26,https://lishi.tianqi.com/beijing/201904.html,西南风,3级
2019-04-27,https://lishi.tianqi.com/beijing/201904.html,西南风,2级
2019-04-28,https://lishi.tianqi.com/beijing/201904.html,西南风,2级
2019-04-29,https://lishi.tianqi.com/beijing/201904.html,西南风,2级
2019-04-30,https://lishi.tianqi.com/beijing/201904.html,东北风,3级
2019-03-22,https://lishi.tianqi.com/beijing/201903.html,西北风,5级
2019-03-23,https://lishi.tianqi.com/beijing/201903.html,西南风,4级
2019-03-24,https://lishi.tianqi.com/beijing/201903.html,西南风,3级
2019-03-25,https://lishi.tianqi.com/beijing/201903.html,西北风,1级
2019-03-26,https://lishi.tianqi.com/beijing/201903.html,东南风,3级
2019-03-27,https://lishi.tianqi.com/beijing/201903.html,东南风,4级
2019-03-28,https://lishi.tianqi.com/beijing/201903.html,西南风,2级
2019-03-29,https://lishi.tianqi.com/beijing/201903.html,西北风,5级
2019-03-30,https://lishi.tianqi.com/beijing/201903.html,东北风,3级
2019-03-31,https://lishi.tianqi.com/beijing/201903.html,西北风,2级
2019-01-01,https://lishi.tianqi.com/beijing/201901.html,西北风,1级
2019-01-02,https://lishi.tianqi.com/beijing/201901.html,西南风,1级
2019-01-03,https://lishi.tianqi.com/beijing/201901.html,东北风,1级
2019-01-04,https://lishi.tianqi.com/beijing/201901.html,东北风,2级
2019-01-05,https://lishi.tianqi.com/beijing/201901.html,西南风,1级
2019-01-06,https://lishi.tianqi.com/beijing/201901.html,西南风,1级
2019-01-07,https://lishi.tianqi.com/beijing/201901.html,东北风,1级
2019-01-08,https://lishi.tianqi.com/beijing/201901.html,西南风,2级
2019-01-09,https://lishi.tianqi.com/beijing/201901.html,西南风,2级
2019-01-10,https://lishi.tianqi.com/beijing/201901.html,东南风,1级
2019-01-11,https://lishi.tianqi.com/beijing/201901.html,西南风,1级
2019-01-12,https://lishi.tianqi.com/beijing/201901.html,西南风,3级
2019-01-13,https://lishi.tianqi.com/beijing/201901.html,西南风,2级
2019-01-14,https://lishi.tianqi.com/beijing/201901.html,西南风,4级
2019-01-15,https://lishi.tianqi.com/beijing/201901.html,西北风,2级
2019-01-16,https://lishi.tianqi.com/beijing/201901.html,西南风,2级
2019-01-17,https://lishi.tianqi.com/beijing/201901.html,西南风,2级
2019-01-18,https://lishi.tianqi.com/beijing/201901.html,西北风,1级
2018-12-23,https://lishi.tianqi.com/beijing/201812.html,西南风,2级
2018-12-24,https://lishi.tianqi.com/beijing/201812.html,东南风,1级
2018-12-25,https://lishi.tianqi.com/beijing/201812.html,西北风,3级
2018-12-26,https://lishi.tianqi.com/beijing/201812.html,西南风,1级
2018-12-27,https://lishi.tianqi.com/beijing/201812.html,西北风,4级
2018-12-28,https://lishi.tianqi.com/beijing/201812.html,西南风,1级
2018-12-29,https://lishi.tianqi.com/beijing/201812.html,西南风,1级
2018-12-30,https://lishi.tianqi.com/beijing/201812.html,西南风,1级
2018-12-31,https://lishi.tianqi.com/beijing/201812.html,西南风,1级
2019-02-25,https://lishi.tianqi.com/beijing/201902.html,东北风,3级
